"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"21008100","1365.824","1365.921","1365.866","1366.218","1365.905","1366.1","1366.011","1365.973","1365.912","1366.325","1365.889","1366.466","1365.958","1366.03","1365.954","1366.193","1365.701","1365.953","1365.953","1365.864","1365.972","1366.377","1365.989","1366.135","1366.6","1366.105","1366.247","NaN"
"21008300","NaN","NaN","1371.416","1371.811","1371.261","1371.444","1371.059","1371.236","1371.25","1371.434","1371.092","1371.531","1371.227","1371.708","1371.246","1371.502","1371.8","1370.959","1371.361","NaN","1371.39","1372.317","1371.028","1371.439","NaN","NaN","1371.152","1372.125"
"21008500","1366.77","1367.46","NaN","1368.82","1368.85","1369.677","1369.184","1369.47","1368.257","1368.624","1367.94","1369.439","1368.271","1368.512","1367.379","1367.99","1368.49","1367.35","1367.3","1368.016","1368.314","1370.063","1367.938","1368.22","1368.454","1367.723","1367.785","1368.335"
"21009200","NaN","1358.117","1357.95","1359.736","NaN","1359.661","1359.62","1359.329","1358.834","1359.842","1359.081","1360.068","1359.031","1359.646","1358.824","1359.618","1359.003","1359.352","1359.611","1359.256","1359.128","1360.462","1359.32","1359.259","1360.71","1359.71","1359.88","1360.5"
"21009400","NaN","NaN","NaN","1358.09","1358.12","1358.28","1358.19","NaN","NaN","NaN","NaN","NaN","1357.737","1358.111","1357.36","NaN","1357.453","1357.297","1357.481","1357.442","1357.584","1358.721","1357.638","1357.882","1358.4","1357.926","1357.68","1358.163"
"21010300","NaN","1362.3","1361.933","1362.368","NaN","1362.186","1361.88","1362.148","1362.028","1362.078","1361.828","1362.126","1362.097","1362.308","1362.08","1362.198","1361.878","1361.793","1362.035","1361.913","1362.265","1362.577","1362.162","1362.229","1362.433","1362.189","1362.212","1362.45"
"21010600","1363.79","1363.821","1363.782","1364.243","1363.732","1364.054","1363.893","1363.74","1363.749","1364.316","1363.735","1364.217","1363.831","1363.91","1363.579","NaN","1363.62","1363.513","1363.783","1363.587","1363.79","1364.083","1364.202","1364.143","1364.427","1364.257","1363.999","1364.243"
"21012300","NaN","NaN","NaN","NaN","NaN","NaN","1371.621","1371.512","1371.688","1371.602","NaN","1370.674","1371.33","1370.033","1370.13","1370.529","1369.443","1369.12","1369.145","1369.026","1370.293","1370.668","1370.789","1370.081","1371.546","1370.226","1370.217","1370.185"
"21014000","1359.655","1360.345","1360.967","1361.875","1361.715","1361.913","1361.749","1362.072","1361.37","1361.794","1360.805","1362.14","1361.85","1362.09","1360.947","1361.564","1361.157","1361.044","1360.661","1360.948","1361.182","1362.976","1361.531","1361.544","1361.622","1361.005","1360.967","1361.765"
"21014400","NaN","NaN","1350.85","1352.29","1351.035","1350.152","NaN","1351.114","1350.841","1351.401","1351.179","1351.686","1350.995","1351.026","1351.015","1351.476","1351.16","1351.096","1351.359","1351.246","NaN","1352.35","NaN","1352.16","1352.15","NaN","1351.332","1352.191"
"21014500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1367.32","NaN","NaN","NaN","NaN","NaN","NaN","1365.925","1366.463","1365.484","1365.935","1365.958","1365.908","1365.686","1365.933"
"21015700","NaN","NaN","NaN","NaN","NaN","NaN","1364.95","NaN","NaN","1366.79","NaN","1367.06","1367.294","1367.689","1367.122","1367.407","1367.35","1367.134","1366.872","1367.09","1367.423","1368.03","1367.426","1367.237","1367.868","1367.623","1367.805","1368.128"
"21016000","NaN","1350.19","NaN","1351.317","NaN","1350.644","1350.47","1350.686","NaN","1350.68","NaN","1351.177","1350.582","1350.443","1350.505","1350.898","1350.922","1350.996","1351.108","1350.996","1351.072","1351.786","1351.245","1351.65","1351.778","1351.534","1350.977","1351.557"
"21021200","NaN","NaN","1357.01","1357.87","1357.099","NaN","1356.838","1356.761","1357.485","1357.868","1357.431","1357.531","1357.73","1357.581","1357.66","1357.544","1357.167","1357.229","1357.504","1357.295","1357.522","1357.63","1357.33","1357.499","1357.6","1357.496","1357.89","1357.941"
"21024200","NaN","NaN","1346.84","1348.631","1350.903","1351.31","1350.782","1350.79","1350.831","1351.352","1350.744","1351.521","1350.99","1350.55","1350.72","1351.151","1350.802","NaN","1350.845","1350.989","1351.229","1351.352","1350.79","1350.919","1351.381","1350.869","1351.03","1351.821"
"21024500","1376.1","1375.61","NaN","1376.89","1377.34","1379.115","1379.619","NaN","NaN","NaN","1379.12","1380.427","1380.14","1380.343","NaN","1379.61","1380.28","1380.11","1379.82","1380.53","NaN","1381.91","1381.112","1379.526","1379.897","1378.88","NaN","1379.641"
"21025700","NaN","1299.811","1300.5","1301.787","1303.083","1302.348","1301.26","1301.904","1300.705","1301.746","1300.977","1302.12","1301.313","1301.659","1301.021","1301.311","1300.948","1301.158","1301.088","1301.574","1301.758","1303.769","1300.964","1301.286","1301.337","1300.697","1300.494","NaN"
"21029100","1213.153","1213.385","1212.465","1213.69","1213.435","1213.252","1213.69","1213.142","1212.805","1213.514","1212.92","1213.88","1213.41","1212.921","1213.214","1213.27","1213.44","1213.192","1213.172","1213.453","1213.36","1213.879","1212.281","1212.661","1213.472","1212.273","1211.592","1213.693"
"21037500","NaN","NaN","1209.46","1210.39","1209.647","1209.79","NaN","NaN","1209.825","1210.065","NaN","1209.803","NaN","NaN","NaN","NaN","NaN","1209.13","1209.02","NaN","NaN","NaN","NaN","NaN","NaN","1209.6","NaN","NaN"
"24001400","NaN","1210.92","1210.949","1211.413","1210.942","1210.933","NaN","NaN","1210.878","1211.156","1211.521","1211.245","NaN","NaN","1211.935","1210.92","NaN","NaN","NaN","NaN","NaN","1210.735","1209.69","1210.997","1211.117","1211.19","1211.497","1211.033"
"24001500","NaN","NaN","1214.863","1215.794","1215.02","1214.897","NaN","NaN","1214.802","1215.164","1215.342","1215.13","NaN","NaN","NaN","NaN","NaN","NaN","1214.34","NaN","NaN","NaN","NaN","NaN","NaN","1215.114","NaN","NaN"
"24001800","NaN","NaN","1257.603","1258.422","1257.67","1257.379","NaN","1257.82","1258.184","1257.85","1257.653","1258.022","NaN","NaN","1258.25","1257.252","NaN","NaN","NaN","NaN","NaN","NaN","1257.15","NaN","1257.705","1257.523","1257.868","1257.54"
"24002700","NaN","1240.223","1239.982","1240.279","1239.572","1239.703","1239.37","1239.35","1239.754","1239.613","1239.644","1239.91","1239.344","NaN","1240.72","1239.2","NaN","NaN","NaN","NaN","NaN","1239.487","1239.044","1238.568","1238.331","1239.338","1239.934","1239.702"
"24002800","NaN","NaN","NaN","NaN","1213.39","NaN","NaN","1213.138","1212.66","1213.206","1212.776","1213.66","1213.18","1213","1213.075","1213.2","1212.908","1212.97","1213.016","1213.09","1213.152","1213.722","1213.011","1212.702","1213.494","1213.286","1212.596","1213.317"
"26000200","NaN","NaN","1147.685","1147.88","1147.818","1148.065","1147.918","NaN","NaN","NaN","1147.375","1148.105","1147.73","NaN","1147.602","NaN","1147.641","1147.651","1147.341","1147.74","NaN","NaN","1147.541","1147.585","1147.792","1147.606","1147.328","1147.777"
"26009500","806.597","806.96","806.613","807.262","807.585","807.052","806.688","807.193","807.21","807.593","807.056","807.084","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","807.32","806.851","807.099","NaN","807.52","NaN","NaN"
"27000400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","814.975","NaN","815.048","814.334","814.761","814.867","814.55","813.271","812.783","813.583","812.818","813.276","811.773","812.209","814.86","814.529","815.145","816.173","815.156","815.704","815.663"
"27001900","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","822.32","NaN","NaN","NaN","NaN","821.311","821.799","821.719","821.633","821.747","822.188","821.876","822.113","821.94"
"27002200","852.43","853.039","852.703","853.324","852.756","852.949","851.999","853.508","NaN","852.367","852.017","853.202","853.54","852.859","852.36","852.912","NaN","NaN","NaN","NaN","852.615","853.004","852.199","852.767","854.136","852.379","852.771","853.153"
"27003100","NaN","851.852","851.69","852.048","852.29","851.917","851.22","851.865","851.628","851.936","851.536","851.783","852.22","851.533","851.607","851.847","851.62","851.29","851.295","850.316","851.31","851.966","851.947","851.727","852.071","851.668","NaN","852.45"
"27004200","NaN","NaN","NaN","863.422","863.204","863.401","862.58","863.19","862.818","862.78","862.273","862.996","863.24","862.884","862.899","862.633","862.91","862.812","862.926","862.593","NaN","863.242","862.938","862.62","NaN","NaN","NaN","865.49"
"27004400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","892.852","892.429","892.458","892.287","892.281","892.717","892.577","892.354","892.436","892.92","892.694","892.767","892.731"
"27005700","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","885.291","885.065","885.537","885.444","885.283","885.48","885.532","885.233","885.38","885.342","884.954","NaN","885.702","885.196","885.53","886.07","885.003","NaN","885.75"
"27006500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","927.1","929.33","930.43","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","928.998","930.643","928.687","929.36","NaN"
"27008600","895.972","896.273","896.335","896.425","896.483","896.282","895.958","896.241","896.317","896.301","895.952","895.979","896.317","896.025","896.153","896.298","NaN","895.912","895.937","895.62","NaN","895.761","895.448","895.461","NaN","NaN","NaN","NaN"
"27008800","943.854","944.318","NaN","NaN","NaN","944.096","943.467","944.076","943.867","944.006","943.682","943.996","945.589","NaN","943.993","NaN","944.85","943.948","943.771","943.253","944.278","944.114","943.849","944.045","944.329","943.894","944.381","944.311"
"27009500","888.167","888.432","888.171","888.478","888.12","888.124","887.643","888.124","888.028","888.028","887.999","888.042","888.51","888.187","888.078","888.044","887.968","887.83","887.614","887.301","888.013","888.04","887.803","888.083","888.161","887.86","888.243","889.03"
"27010400","933.314","935.066","933.875","935.872","935.096","935.392","934.831","935.561","935.312","935.528","935.462","935.879","936.206","935.764","935.734","935.311","935.671","935.638","935.5","933.864","NaN","935.541","934.951","935.471","936.302","935.647","935.498","NaN"
"27010700","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","969.935","969.986","968.133","970.781","970.781","970.672","969.866","969.381","970.62","969.291","969.016","967.115","967.311","970.362","969.457","969.993","970.447","968.586","969.761","NaN"
"27010800","873.779","873.995","873.738","873.907","873.792","873.859","873.488","873.71","873.657","873.734","873.589","873.743","873.998","873.569","873.752","873.774","873.576","873.588","873.638","873.427","873.812","874.005","873.575","873.722","874.064","873.784","874.223","874.069"
"27011100","891.152","891.413","891.162","891.43","891.147","891.319","890.614","890.643","891.02","891.195","890.994","891.196","891.387","890.94","891.257","891.418","891.14","890.99","891.04","891.035","891.367","891.289","890.982","891.201","891.456","890.79","891.549","891.263"
"27011600","912.368","913.214","912.934","913.362","913.374","913.479","913.103","913.253","913.242","913.379","913.058","913.209","913.452","913.097","913.221","913.197","913.198","912.797","912.984","912.912","913.372","913.33","913.091","913.158","913.452","913.27","913.523","913.352"
"27011700","891.487","891.857","891.282","891.508","891.275","891.49","890.927","891.207","890.996","891.154","890.959","891.148","891.468","891.021","891.255","891.398","891.136","890.751","890.946","890.78","891.466","891.344","891.179","891.19","891.57","891.347","891.762","891.57"
"27011800","902.032","902.543","902.401","902.549","902.382","902.342","901.984","902.299","902.299","902.11","901.774","902.474","902.613","901.99","902.254","902.399","902.236","902.038","902.254","901.591","902.513","902.806","902.375","902.507","902.896","902.516","902.961","902.773"
"27011900","935.036","936.347","936.142","936.204","936.13","936.226","936.016","935.981","936.205","936.246","935.746","936.106","936.391","935.436","935.54","935.543","935.248","935.181","935.454","934.687","935.509","935.853","935.204","935.403","935.52","935.298","935.656","935.705"
"27012100","926.781","928.934","929.062","929.806","929.224","929.137","929.091","929.502","929.018","929.351","928.138","929.234","929.865","928.985","928.981","929.342","929.108","928.855","929.001","928.22","929.144","929.179","928.584","929.241","929.8","928.835","929.282","929.204"
"27013300","984.58","NaN","NaN","NaN","NaN","988.57","988.434","988.602","988.125","988.107","986.588","988.264","989.849","989.059","988.877","988.374","988.632","987.518","987.321","985.491","985.592","987.449","986.729","987.724","989.142","987.553","988.045","988.78"
"27013400","930.86","NaN","NaN","NaN","NaN","NaN","929.84","NaN","931.559","931.565","930.863","930.855","931.939","931.61","931.513","931.93","931.19","931.058","931.231","930.591","931.582","931.36","931.015","931.574","931.635","930.962","931.681","931.532"
"27013700","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","942.986","942.977","941.678","942.654","943.299","942.764","942.689","NaN","942.614","942.279","942.584","940.966","942.194","943.054","942.288","942.851","943.034","941.553","943.038","943.222"
"27014400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","992.945","993.223","992.36","993.398","993.518","993.275","993.38","993.295","992.885","992.744","992.904","991.99","993.034","993.272","992.951","993.311","993.511","992.823","993.417","993.339"
"27015800","NaN","970.22","NaN","NaN","NaN","NaN","NaN","NaN","970.38","970.164","968.96","970.487","971.12","971.639","971.041","970.458","970.904","970.383","970.511","969.265","969.546","971.089","970.239","970.982","972.256","970.675","970.681","971.526"
"27015900","NaN","NaN","944.579","944.97","944.453","944.575","944.374","944.628","944.486","944.497","944.376","NaN","945.112","944.409","945.508","944.604","945.53","944.415","NaN","944.505","944.639","944.552","944.217","944.676","944.889","944.522","944.831","NaN"
"27016000","NaN","957.748","957.25","957.999","957.431","956.948","956.445","956.961","956.404","957.141","956.113","957.456","958.485","957.909","957.64","957.111","957.049","956.783","957.034","956.393","957.493","957.996","957.538","958.046","957.645","956.655","957.647","957.975"
"27017600","NaN","NaN","NaN","NaN","NaN","NaN","915.553","916.885","914.101","914.264","913.458","915.239","915.187","915.966","915.056","915.504","914.552","914.033","NaN","914.44","916.602","917.891","915.937","915.81","914.048","914.396","916.734","915.746"
"27017800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","939.418","NaN","NaN","939.488","NaN","NaN","939.58","939.77","NaN","938.926","938.811","939.352","939.129","938.887","939.198","939.112","938.892","939.332","939.442"
"27018100","NaN","NaN","NaN","NaN","932.66","NaN","NaN","NaN","931.952","932.175","931.705","932.975","932.734","NaN","NaN","NaN","933.09","NaN","931.648","931.493","931.978","931.536","931.229","931.615","931.763","931.88","931.542","931.74"
"27018200","NaN","NaN","NaN","NaN","NaN","NaN","948.65","NaN","NaN","NaN","947.788","948.165","948.618","948.517","948.581","NaN","948.179","948.006","948.191","948.035","948.507","948.661","948.17","948.536","948.687","948.621","948.873","NaN"
"27018400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","945.43","NaN","NaN","NaN","NaN","944.417","945.2","NaN","945.19","944.452","944.68","944.609","945.402","945.563","945.35","945.827","945.525","945.076","944.836","945.065"
"27018500","NaN","NaN","980.03","NaN","980.256","980.129","979.483","980.03","979.397","980.188","979.419","980.178","981.129","980.187","979.207","979.023","978.857","978.377","979.166","979.126","980.145","980.253","979.681","979.648","979.93","979.033","979.764","979.01"
"27019100","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","839.06","841.256","846.915","844.869","844.566","846.831","844.303","845.537","847.471"
"27063400","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","890.023","890.053","889.184","889.121","888.012","888.127","889.863","890.055","889.622","891.039","889.887","890.469","891.1"
"27113000","NaN","1391.17","NaN","1391.237","1390.94","1390.975","1390.943","1391.22","1390.985","1391.148","1391.037","1391.093","1391.035","1391.002","1390.992","1391.077","1391.039","1390.951","1390.85","1391.217","1391.11","1391.13","NaN","1390.944","1391.15","1390.91","NaN","NaN"
"29003600","NaN","NaN","1311.733","1312.164","1312.125","1312.34","1312.01","NaN","1311.88","1312.03","NaN","1311.983","1312.006","1311.863","1311.843","1312.002","1311.653","1311.627","1311.803","1311.844","1311.904","1312.009","1311.719","1312.07","1311.9","1311.636","1311.802","1311.555"
